FEN,Evaluation
r2nkbnr/8/pp1q1p1p/2p1p3/P2pP1Pp/3P1P1P/NP1P1KQR/R1B5 b kq - 0 19,604
r2nkbnr/3q4/pp3p1p/2p1p3/P2pP1Pp/3P1P1P/NP1P1KQR/R1B5 w kq - 1 20,-559
5b1r/1kq2P2/1pr2n1p/p4K2/Pp1pPp1p/1P1P3P/1R1P2R1/2B5 w - - 4 42,-99991
1q3b1r/1k3P2/1pr2n1p/p4K2/Pp1pPp1p/1P1P3P/R2P2R1/2B5 w - - 6 43,-99992
1q3b1r/1k1n1P2/1p2r1Kp/p7/Pp1pPp1p/1P1P3P/R2P4/2B3R1 w - - 10 45,-99994
5b1r/1kq2P2/1p2rn1p/p7/Pp1pPp1K/1P1P3P/R2P4/2B3R1 w - - 1 47,-99997
7r/1kq2P2/1p1brn1p/p7/Pp1pPp1K/1P1P3P/1R1P4/2B3R1 w - - 3 48,-99995
7r/1kq2P2/1p1b1n1p/p3r3/Pp1pPp1K/1P1P3P/1R1P4/2B4R w - - 5 49,-99999
rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,11
rnbqkbnr/1ppppppp/p7/8/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2,32
rnbqkbnr/1ppppppp/p7/8/8/2N4P/PPPPPPP1/R1BQKBNR b KQkq - 0 2,33
rnbqkb1r/1ppppppp/p6n/8/8/2N4P/PPPPPPP1/R1BQKBNR w KQkq - 1 3,108
rnbqkb1r/1ppppppp/p6n/8/8/1PN4P/P1PPPPP1/R1BQKBNR b KQkq - 0 3,-23
rnbqkbr1/1ppppppp/p6n/8/8/1PN4P/P1PPPPP1/R1BQKBNR w KQq - 1 4,112
rnbqkbr1/1ppppppp/p6n/8/P7/1PN4P/2PPPPP1/R1BQKBNR b KQq - 0 4,-21
rnbqkbr1/1pppp1pp/p4p1n/8/P7/1PN4P/2PPPPP1/R1BQKBNR w KQq - 0 5,139
rnbqkbr1/1pppp1pp/p4p1n/8/P7/BPN4P/2PPPPP1/R2QKBNR b KQq - 1 5,-55
8/1B1k3Q/p4p2/n3p1p1/2p3P1/bP1BP2b/5K2/N1RR4 b - - 1 46,-99994
4k3/1n5Q/p4pB1/4p1p1/2P3P1/b3P3/5K2/N1R1Rb2 b - - 2 49,-99990
rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq - 0 1,5
rnbqkbnr/pppp1ppp/4p3/8/8/P7/1PPPPPPP/RNBQKBNR w KQkq - 0 2,0
rnbqk1nr/pppp1ppp/3bp3/8/8/P5P1/1PPPPP1P/RNBQKBNR w KQkq - 1 3,62
rnbqk1nr/1ppp1ppp/3bp3/p7/8/P5PP/1PPPPP2/RNBQKBNR w KQkq - 0 4,35
r7/4Pk2/2p1q3/p2p1p1r/Pp2NPpP/3B2PR/1PP5/1RBK2N1 w - - 1 40,174
4r3/4Pk2/2p1q3/p2p1p1r/Pp2NPpP/3B1NPR/1PP5/1RBK4 w - - 3 41,611
rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,11
r1bqkbnr/pppppppp/2n5/8/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 2 2,26
r1bqkbnr/pppppppp/2n5/8/8/2N4P/PPPPPPP1/R1BQKBNR b KQkq - 0 2,8
r1bqkbnr/ppppppp1/2n4p/8/8/2N4P/PPPPPPP1/R1BQKBNR w KQkq - 0 3,20
r1bqkbnr/ppppppp1/2n4p/3N4/8/7P/PPPPPPP1/R1BQKBNR b KQkq - 1 3,34
r1bqkbnr/1pppppp1/p1n4p/3N4/8/6PP/PPPPPP2/R1BQKBNR b KQkq - 0 4,31
r1bqkbnr/1pppp1p1/p1n4p/3N1p2/8/3P2PP/PPP1PP2/R1BQKBNR b KQkq - 0 5,32
r1bqkb1r/1pppp1p1/p1n2n1p/5p2/8/2NP2PP/PPP1PP2/R1BQKBNR b KQkq - 2 6,84
r1bqkb1r/2ppp1p1/p1n2n1p/1p3p2/8/2NP1PPP/PPP1P3/R1BQKBNR b KQkq - 0 7,243
7r/3k4/8/R2QBppp/7P/Prp5/P3p1BR/4K1N1 b - - 2 43,-99997
rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1,-10
r1bqkbnr/pppppppp/2n5/8/8/2P5/PP1PPPPP/RNBQKBNR w KQkq - 1 2,22
r1bqkbnr/pppppppp/2n5/8/P7/2P5/1P1PPPPP/RNBQKBNR b KQkq - 0 2,52
r1bqkbnr/pppppppp/8/4n3/P7/2P5/1P1PPPPP/RNBQKBNR w KQkq - 1 3,97
r1bqkbnr/pppppppp/2n5/8/P5P1/2P5/1P1PPP1P/RNBQKBNR w KQkq - 1 4,-68
r1bqkbnr/pppppppp/2n5/8/P5P1/1PP5/3PPP1P/RNBQKBNR b KQkq - 0 4,177
r1bqkbnr/pppppppp/8/n7/P5P1/1PP5/3PPP1P/RNBQKBNR w KQkq - 1 5,1
r1bqkb1r/pppppppp/7n/n7/P5P1/1PP5/R2PPP1P/1NBQKBNR w Kkq - 3 6,61
r1bqkb1r/pp1ppppp/2p5/n7/P5n1/1PP5/RB1PPP1P/1N1QKBNR w Kkq - 0 8,-162
r1bqkb1r/pp1pppp1/2p4p/n7/P5n1/NPP5/RB1PPP1P/3QKBNR w Kkq - 0 9,0
r1bqkb1r/pp1pppp1/2p4p/n3n3/P7/NPP4P/RB1PPP2/3QKBNR w Kkq - 1 10,127
r3kb1r/pp3p2/2pp2b1/n3p1pp/P1P1P3/1PN4P/RBQP2q1/3K2NR w kq - 1 20,-595
8/1p1r2k1/6rb/1PppQp2/P1P4p/B1R4P/3NNR2/2K5 b - - 0 45,-1408
8/1pQ3k1/5r1b/1Ppp1p2/P1P4p/2R4P/1B1NNR2/2K5 b - - 0 47,-99991
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-22
r1bqkbnr/pppppppp/n7/4P3/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,-46
r1bqkbnr/ppppppp1/n6p/4P3/5P2/8/PPPP2PP/RNBQKBNR b KQkq - 0 3,-56
rnbqkbnr/ppppppp1/7p/4P3/5P2/8/PPPP2PP/RNBQKBNR w KQkq - 1 4,101
rnbqkbnr/ppppppp1/7p/1B2P3/5P2/8/PPPP2PP/RNBQK1NR b KQkq - 2 4,-58
rnbqkbnr/ppppp1p1/7p/1B2Pp2/5P2/5N2/PPPP2PP/RNBQK2R b KQkq - 1 5,-161
r1b1kbr1/p2pp3/p1p1P3/2q2pp1/P4Pnp/6P1/1PPPN2P/RNBQ1RK1 w q - 2 16,162
r1q5/p3p1bk/2p2r2/p4pP1/P2N4/BP1P1KPp/2P4P/RN5R b - - 1 30,519
r7/pq2p1bk/3r4/p1p2pP1/PP6/B1PP1KPp/4N2P/RN2R3 w - - 0 35,-747
rnbqkbnr/pppppppp/8/8/8/3P4/PPP1PPPP/RNBQKBNR b KQkq - 0 1,13
rnbqkbnr/ppppp1pp/5p2/8/8/3P4/PPP1PPPP/RNBQKBNR w KQkq - 0 2,62
rnbqkbnr/ppppp1pp/5p2/8/8/3P1P2/PPP1P1PP/RNBQKBNR b KQkq - 0 2,49
rnbqkbnr/ppp1p1pp/5p2/3p4/8/3P1P2/PPP1P1PP/RNBQKBNR w KQkq - 0 3,-42
rnbqkbnr/ppp1p1pp/5p2/3p4/8/3PPP2/PPP3PP/RNBQKBNR b KQkq - 0 3,73
r1bqkbnr/ppp1p1pp/n4p2/3p4/8/3PPP2/PPP3PP/RNBQKBNR w KQkq - 1 4,29
r1bqkbnr/ppp1p1pp/n4p2/3p4/8/3PPP2/PPP1B1PP/RNBQK1NR b KQkq - 2 4,52
r2qkbnr/ppp1p1pp/n3bp2/3p4/8/3PPP2/PPP1B1PP/RNBQK1NR w KQkq - 3 5,43
r2qkbnr/ppp1p1pp/n3bp2/3p4/8/3PPP2/PPPQB1PP/RNB1K1NR b KQkq - 4 5,18
1r1qkbnr/ppp1p1pp/n3bp2/3p4/8/3PPP2/PPPQB1PP/RNB1K1NR w KQk - 5 6,32
1r1qkbnr/ppp1p1pp/n3bp2/3p4/8/3PPP2/PPPQ2PP/RNB1KBNR b KQk - 6 6,38
1r1qkbnr/ppp1p2p/n3bp2/3p2p1/8/3PPP2/PPPQ2PP/RNB1KBNR w KQk - 0 7,119
5bnr/1n3Q1k/2p1p2p/p5B1/P3P1p1/3P1PPb/RPN4P/3BK1NR b K - 4 29,-1539
rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq - 0 1,-21
rnbqkbnr/pppp1ppp/4p3/8/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,29
rnbqkbnr/pppp1ppp/4p3/8/8/6PB/PPPPPP1P/RNBQK1NR b KQkq - 1 2,25
2r5/3kr1Rp/pP6/P2ppn1B/3N1P1P/B1K5/2R5/8 w - - 5 48,658
rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-14
rnbqkbnr/pppp1ppp/4p3/8/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,15
rnbqkbnr/pppp1ppp/4p3/8/8/2P1P3/PP1P1PPP/RNBQKBNR b KQkq - 0 2,17
rnbqkb1r/pppp1ppp/4p2n/8/8/2P1P3/PP1P1PPP/RNBQKBNR w KQkq - 1 3,43
rnbqkb1r/pppp1ppp/4p2n/8/8/2P1PQ2/PP1P1PPP/RNB1KBNR b KQkq - 2 3,14
1n1rq1kb/pb6/2rppp1p/N2P3P/6Q1/8/PP2NPP1/R1B1KR2 b - - 0 38,-488
rnbqkbnr/pppppppp/8/8/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 0 1,10
rnbqkbnr/ppppppp1/7p/8/8/7P/PPPPPPP1/RNBQKBNR w KQkq - 0 2,34
rnbqkbnr/ppppppp1/7p/8/8/P6P/1PPPPPP1/RNBQKBNR b KQkq - 0 2,-3
rnbqkbnr/ppppp1p1/7p/5p2/8/P6P/1PPPPPP1/RNBQKBNR w KQkq - 0 3,161
rnbqkbnr/ppppp1p1/7p/5p2/8/PP5P/2PPPPP1/RNBQKBNR b KQkq - 0 3,-38
rnbqkbnr/p1ppp1p1/7p/1p3p2/8/PP5P/2PPPPP1/RNBQKBNR w KQkq - 0 4,186
rnbqkbnr/p1ppp1p1/7p/1p3p2/8/PP3P1P/2PPP1P1/RNBQKBNR b KQkq - 0 4,56
r1bqkbnr/p1ppp1p1/n6p/1p3p2/8/PP3P1P/2PPP1P1/RNBQKBNR w KQkq - 1 5,48
rnbqkbnr/p1ppp1p1/7p/1pP2p2/8/PP3P1P/3PP1P1/RNBQKBNR b KQkq - 0 6,146
rnbqkbnr/p1pp2p1/4p2p/1pP2p2/8/PP3P1P/3PP1P1/RNBQKBNR w KQkq - 0 7,-160
rnbqkbnr/p1pp2p1/4p2p/1pP5/5p1P/PP3P2/3PP1P1/RNBQKBNR w KQkq - 0 8,98
3rnb2/p1p5/n3p1p1/2P1kP2/7r/P2K2p1/R1Q1P3/1R3B2 w - - 5 39,-33
2r1nb2/p1p5/6p1/2n1kp2/8/P1K3p1/R2QP2r/4RB2 w - - 0 43,112
2r1n3/p1p3b1/6p1/2Q1kp2/8/P5p1/RK2P2r/4RB2 b - - 0 46,-280
2r1n3/p1p3b1/4k1p1/2Q2p2/8/P5p1/RK2P2r/4RB2 w - - 1 47,391
2r1n3/p1p5/4k3/4bpp1/8/P5p1/RK2P2r/4RB2 w - - 0 49,-730
2r1n3/p1p5/4k3/4bpp1/P7/6pr/R3P3/2K1RB2 b - - 0 50,666
rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1,11
rnbqkbnr/pp1ppppp/2p5/8/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,8
rnbqkbnr/pp1ppppp/2p5/8/8/NP6/P1PPPPPP/R1BQKBNR b KQkq - 1 2,75
rnbqkbnr/pp1pppp1/2p4p/8/8/NP6/P1PPPPPP/R1BQKBNR w KQkq - 0 3,-22
rnbqkbnr/pp1pppp1/2p4p/8/8/NP1P4/P1P1PPPP/R1BQKBNR b KQkq - 0 3,73
rnbqkbnr/pp1pppp1/2p5/7p/8/NP1P4/P1P1PPPP/R1BQKBNR w KQkq - 0 4,-13
rnbqkbnr/pp1pppp1/2p5/7p/5B2/NP1P4/P1P1PPPP/R2QKBNR b KQkq - 1 4,470
rnb1kbr1/pp2pp2/2p2np1/3p3p/5P2/NP1P4/P1PBP1PP/R1Q1KBR1 b Qq - 0 10,-478
rnb1kb2/pp2pp2/2p2nr1/3p3p/5Pp1/NPBP4/PQP1P1PP/2R1KBR1 b q - 1 13,-430
rnb1kb2/pp1npp2/2p3r1/3p3p/5Pp1/NPBP4/PQP1P1PP/2R1KBR1 w q - 2 14,469
rnb1kb2/pp1npp2/2p3r1/3p3p/5Pp1/NPBP2P1/PQP1P2P/2R1KBR1 b q - 0 14,-476
rnb1kb2/pp1npp2/6r1/2pp3p/5Pp1/NPBP2P1/PQP1P2P/2R1KBR1 w q - 0 15,525
rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1,21
rnbqkbnr/pppppp1p/8/6p1/1P6/8/P1PPPPPP/RNBQKBNR w KQkq - 0 2,69
rnbqkbnr/pppppp1p/8/6p1/1P6/4P3/P1PP1PPP/RNBQKBNR b KQkq - 0 2,-46
rnbqkbnr/p1pppp1p/1p6/6p1/1P6/4P3/P1PP1PPP/RNBQKBNR w KQkq - 0 3,153
rnbqkbnr/p1pppp1p/1p6/6p1/1P6/2N1P3/P1PP1PPP/R1BQKBNR b KQkq - 1 3,-40
r1bqkbnr/p1ppp2p/np6/5pp1/1P6/4P3/P1PPNPPP/R1BQKBNR w KQkq - 0 5,225
5knb/4p2r/6P1/rPp4p/p4Q2/P1P1PP2/1B3K1P/R2b2R1 b - - 4 44,-1639
rnbqkbnr/pppppppp/8/8/8/7N/PPPPPPPP/RNBQKB1R b KQkq - 1 1,55
rnbqkbnr/pppp1ppp/4p3/8/8/7N/PPPPPPPP/RNBQKB1R w KQkq - 0 2,-7
rnbqkbnr/pppp1ppp/4p3/8/8/1P5N/P1PPPPPP/RNBQKB1R b KQkq - 0 2,60
rnbqkbnr/pppp2pp/4pp2/8/8/1P5N/P1PPPPPP/RNBQKB1R w KQkq - 0 3,41
r1bqkbnr/pppn2pp/4pp2/3p4/1P6/B6N/P1PPPPPP/RN1QKB1R w KQkq - 1 5,-98
r1bqkbnr/p1pn2pp/4pp2/1p1p4/1P6/7N/P1PPPPPP/RNBQKB1R w KQkq - 0 6,-19
r1b2b1r/2pq4/p3k1pp/1pP1Pnp1/PP1p4/2P3K1/4P1PP/RNBQ1BR1 w - - 1 20,-88
4n2q/1b2b2r/1Pp1k1p1/Pp2P1Bp/P1Pp2K1/2N3PP/4P3/R1Q2B1R w - - 0 36,364
rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1,24
rnbqkbnr/pppppp1p/6p1/8/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2,-6
rnbqkbnr/pppppp1p/6p1/8/5P2/5N2/PPPPP1PP/RNBQKB1R b KQkq - 1 2,31
rnbqkbnr/1ppppp1p/6p1/p7/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 3,41
rnbqkbnr/1ppppp1p/6p1/p7/5P2/5NP1/PPPPP2P/RNBQKB1R b KQkq - 0 3,19
rnbqkbnr/1ppp1p1p/4p1p1/p7/5P2/5NP1/PPPPP2P/RNBQKB1R w KQkq - 0 4,21
rnbqkbnr/1ppp1p1p/4p1p1/p7/5P2/2N2NP1/PPPPP2P/R1BQKB1R b KQkq - 1 4,-37
rnbqkbnr/1pp2p1p/3pp1p1/p7/5P2/2N2NP1/PPPPP2P/R1BQKB1R w KQkq - 0 5,84
rnbqkbnr/1pp2p1p/3pp1p1/p7/5P2/2N2NP1/PPPPP1BP/R1BQK2R b KQkq - 1 5,-53
r1bqkbnr/1ppn1p1p/3pp1p1/p7/5P2/2N2NP1/PPPPP1BP/R1BQK2R w KQkq - 2 6,70
r1bqkbnr/1ppn1p1p/3pp1p1/p7/5P2/P1N2NP1/1PPPP1BP/R1BQK2R b KQkq - 0 6,-51
r1bqkbnr/2pn1p1p/3pp1p1/pp6/5P2/P1NP1NP1/1PP1P1BP/R1BQK2R b KQkq - 0 7,-27
rnbqkbnr/pppppppp/8/8/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 0 1,6
rnbqkbnr/ppppp1pp/5p2/8/8/7P/PPPPPPP1/RNBQKBNR w KQkq - 0 2,97
rnbqkbnr/ppppp1pp/5p2/8/4P3/7P/PPPP1PP1/RNBQKBNR b KQkq - 0 2,-79
rnbqkbnr/pppp2pp/4pp2/8/4P3/7P/PPPP1PP1/RNBQKBNR w KQkq - 0 3,92
rnbqkbnr/pppp2pp/4pp2/8/4P3/6PP/PPPP1P2/RNBQKBNR b KQkq - 0 3,-24
rnbqkbnr/pppp2p1/4pp1p/8/4P3/6PP/PPPP1P2/RNBQKBNR w KQkq - 0 4,154
rnbqkbnr/pppp2p1/4pp1p/8/4P1P1/7P/PPPP1P2/RNBQKBNR b KQkq - 0 4,33
rnbqkbnr/p1pp2p1/4pp1p/1p6/4P1P1/5Q1P/PPPP1P2/RNB1KBNR b KQkq - 1 5,-27
rnbqkbnr/p2p2p1/2p1pp1p/1p6/4P1P1/2Q4P/PPPP1P2/RNB1KBNR b KQkq - 1 6,64
rnb1kbnr/p5p1/2pppp1p/1p6/4P1P1/4Q2P/PPPP1P2/RNB1KBNR b KQkq - 0 9,-662
rnbk1bnr/p5p1/2pppp1p/1p6/4P1P1/2N1Q2P/PPPP1P2/R1B1KBNR b KQ - 2 10,-669
2b3n1/k7/2N1p3/r1p2pp1/pP2P2P/P2PKBp1/8/1RBR4 b - - 1 38,-920
2b3n1/1k6/2N1p3/r1p3p1/pP2Pp1P/P2PKBp1/8/1RB4R w - - 0 40,696
rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq - 0 1,0
rnbqkbnr/p1pppppp/8/1p6/8/P7/1PPPPPPP/RNBQKBNR w KQkq - 0 2,39
rnbqkbnr/p1pppppp/8/1p6/8/P7/RPPPPPPP/1NBQKBNR b Kkq - 1 2,23
rnbqkbnr/p1pppp1p/8/1p4p1/8/P7/RPPPPPPP/1NBQKBNR w Kkq - 0 3,93
rnbqkbnr/p1pppp1p/8/1p4p1/8/P6P/RPPPPPP1/1NBQKBNR b Kkq - 0 3,-58
rnbqkb1r/p1pppp1p/5n2/1p4p1/8/P6P/RPPPPPP1/1NBQKBNR w Kkq - 1 4,66
1r3k1r/3q1B1p/p1p2pQb/1pP2bp1/1P2p2P/P1P5/2R2P2/1NBK2NR w - - 2 27,140
5k1r/1r1q3p/2p1Bp1Q/ppP2bp1/1P2p2P/P1P5/2R2P2/1NB1K1NR b - - 0 29,-932
rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1,-18
rnbqkbnr/p1pppppp/8/1p6/8/2P5/PP1PPPPP/RNBQKBNR w KQkq - 0 2,50
rnbqkbnr/p1pppppp/8/1p6/8/2P2P2/PP1PP1PP/RNBQKBNR b KQkq - 0 2,-30
rnbqkbnr/p1ppp1pp/5p2/1p6/8/2P2P2/PP1PP1PP/RNBQKBNR w KQkq - 0 3,129
rnbqkbnr/p1ppp1pp/5p2/1p6/8/2P2PP1/PP1PP2P/RNBQKBNR b KQkq - 0 3,-51
1nB3k1/5rB1/3P1pQ1/rp5P/1Rbq4/P7/3K4/8 w - - 0 48,-1154
1nB3k1/r4rB1/3P1p2/1p5P/1R4Q1/Pb6/8/q1K5 w - - 6 51,-1008
rnbqkbnr/pppppppp/8/8/8/3P4/PPP1PPPP/RNBQKBNR b KQkq - 0 1,2
rnbqkbnr/ppppp1pp/8/5p2/8/3P4/PPP1PPPP/RNBQKBNR w KQkq - 0 2,45
rnbqkbnr/ppppp1pp/8/5p2/7P/3P4/PPP1PPP1/RNBQKBNR b KQkq - 0 2,6
rnbqkbnr/pppp2pp/8/4pp2/7P/3P4/PPP1PPP1/RNBQKBNR w KQkq - 0 3,-8
r1bqkbnr/pppp2pp/n7/4pp2/7P/3P3N/PPP1PPP1/RNBQKB1R w KQkq - 2 4,44
rnbqkbnr/pppppppp/8/8/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 0 1,6
rnbqkbnr/ppppp1pp/8/5p2/8/7P/PPPPPPP1/RNBQKBNR w KQkq - 0 2,51
rnbqkbnr/ppppp1pp/8/5p2/8/5P1P/PPPPP1P1/RNBQKBNR b KQkq - 0 2,126
rnbqkbnr/p1ppp1pp/1p6/5p2/8/5P1P/PPPPP1P1/RNBQKBNR w KQkq - 0 3,-59
rnbqkbnr/p1ppp1pp/1p6/5p2/1P6/5P1P/P1PPP1P1/RNBQKBNR b KQkq - 0 3,238
rn1qkbnr/pbppp1pp/1p6/5p2/1P6/5P1P/P1PPP1P1/RNBQKBNR w KQkq - 1 4,-168
rn1qkbnr/p1ppp1pp/bp6/5p2/1P6/5P1P/P1PPPKP1/RNBQ1BNR w kq - 3 5,-61
rn1qkbnr/p1pp2pp/bp6/4pp2/1P6/2P2P1P/P2PPKP1/RNBQ1BNR w kq - 0 6,-108
3r1bkr/4n2p/pp1p3n/1NP2pp1/2B1pqP1/2P1PP1P/PB1P4/1R2K1NR b - - 5 19,-147
r1nB3k/8/7R/p1p4p/4p3/2P1PB1N/P3N2R/4K3 b - - 4 42,-1318
r5k1/4n3/7R/p1p5/P3p3/2P1P1p1/7R/2N1K1N1 w - - 0 48,878
r7/4n1k1/1R6/p1p5/P3p3/2P1P1p1/7R/2N1K1N1 w - - 2 49,613
7r/4n1k1/1R6/p1p5/P3p3/2P1P1p1/N3R3/4K1N1 b - - 5 50,-500
7r/4n2k/1R6/p1p5/P3p3/2P1P1p1/N3R3/4K1N1 w - - 6 51,606
rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,-11
rnbqkbnr/pppp1ppp/8/4p3/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,18
rnbqkbnr/pppp1ppp/8/4p3/8/4P2P/PPPP1PP1/RNBQKBNR b KQkq - 0 2,16
rnbqkbnr/1ppp1ppp/p7/4p3/8/4PN1P/PPPP1PP1/RNBQKB1R b KQkq - 1 3,57
r1bkr3/3p2Q1/1p4p1/1BP3Np/3n3P/6P1/P2P1P2/1RB1K2R w - - 0 26,1531
r1b5/3p4/BPk1n3/6Np/2Q4P/6P1/P2PrP2/1RBK2R1 b - - 0 34,-99992
2b4N/1r1p4/1n6/7p/1B1k1P1P/6P1/P2P4/1R2K1R1 b - - 2 44,-574
2b4N/1r1p4/1n6/7p/1B2kP1P/6P1/P2P4/1R2K1R1 w - - 3 45,634
2b4N/1r1pB3/1n6/7p/4kP1P/6P1/P2P4/1R2K1R1 b - - 4 45,-589
2b4N/2r5/1R6/3p3p/P3kP1P/6P1/3P4/5KR1 b - - 0 48,-552
7N/2r5/1R6/3p3p/P3kPbP/6P1/3P4/5KR1 w - - 1 49,568
7N/8/1R6/3p1P1p/P1r1k1bP/6P1/3P4/5KR1 w - - 1 50,734
7N/8/1R6/3p1P1p/P1r3bP/3k2P1/8/5KR1 w - - 0 51,479
rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq - 0 1,0
rnbqkbnr/p1pppppp/1p6/8/8/P7/1PPPPPPP/RNBQKBNR w KQkq - 0 2,44
rnbqkbnr/p1pppppp/1p6/8/8/P5P1/1PPPPP1P/RNBQKBNR b KQkq - 0 2,13
rnbqkbnr/p1pp1ppp/1p2p3/8/8/P5P1/1PPPPP1P/RNBQKBNR w KQkq - 0 3,32
rnbqkb1r/p1pp1ppp/1p2p2n/8/2P5/P5P1/1P1PPP1P/RNBQKBNR w KQkq - 1 4,104
rnb2b1r/p1ppkppp/1p2p3/8/2P2P1n/P1N4N/1P1PP2P/R1BQKB1R w KQ - 0 8,617
rnb2b1r/p1ppkppp/1p2p3/8/1PP2P1n/P1N4N/3PP2P/R1BQKB1R b KQ - 0 8,-598
r4k2/6b1/p1p1r2p/1p3P1N/1R4K1/5P2/7P/2B2B2 b - - 2 45,-41
rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,3
rnbqkbnr/pppp1ppp/4p3/8/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 0 2,40
rnbqkbnr/pppp1ppp/4p3/8/8/2NP4/PPP1PPPP/R1BQKBNR b KQkq - 0 2,6
rnb1kbnr/ppppqppp/4p3/8/8/2NP4/PPP1PPPP/R1BQKBNR w KQkq - 1 3,64
rnb1kbnr/ppppqppp/4p3/8/8/2NP1N2/PPP1PPPP/R1BQKB1R b KQkq - 2 3,-67
rnb1kbnr/ppp1qppp/3pp3/8/8/2NP1N2/PPP1PPPP/R1BQKB1R w KQkq - 0 4,91
rnb1kbnr/1pp1qppp/p2pp3/8/7N/2NP4/PPP1PPPP/R1BQKB1R w KQkq - 0 5,19
rnb1kbnr/1pp1qppp/p2p4/4p3/6PN/2NP4/PPP1PP1P/R1BQKB1R w KQkq - 0 6,-5
rn1k1bnr/1ppbq1p1/p2p3p/4p1p1/4P1PN/3P3P/PPP2P2/RQ1NKB1R w KQ - 0 11,-273
6n1/1r1k3r/np4pb/p1p1p3/5RBp/P1PPp3/1Pb1Q3/N1RNK3 b - - 9 41,-404
rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1,78
rnbqkb1r/pppppppp/7n/8/8/5P2/PPPPP1PP/RNBQKBNR w KQkq - 1 2,32
rnbqkb1r/pppppppp/7n/8/8/P4P2/1PPPP1PP/RNBQKBNR b KQkq - 0 2,55
rnbqkb1r/1ppppppp/7n/p7/8/P4P2/1PPPP1PP/RNBQKBNR w KQkq - 0 3,46
rnbqkbnr/pppppppp/8/8/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 0 1,10
rnbqkbnr/pppp1ppp/4p3/8/8/7P/PPPPPPP1/RNBQKBNR w KQkq - 0 2,10
rnbqkbnr/pppp1ppp/4p3/8/8/1P5P/P1PPPPP1/RNBQKBNR b KQkq - 0 2,6
rnbqkbnr/ppp2ppp/4p3/3p4/8/1P5P/P1PPPPP1/RNBQKBNR w KQkq - 0 3,-9
rnbq1bnr/ppp1kppp/4p3/3p4/7P/1P6/P1PPPPP1/RNBQKBNR w KQ - 1 4,41
rnbq1bnr/ppp1kppp/4p3/3p4/7P/1PN5/P1PPPPP1/R1BQKBNR b KQ - 2 4,14
rnbq1bnr/1pp1kppp/p3p3/3p4/7P/1PN3P1/P1PPPP2/R1BQKBNR b KQ - 0 5,10
rnbq1bnr/1pp1kppp/p3p3/3p4/7P/1PN3P1/P1PPPP2/R1BQKBNR b KQ - 4 7,5
rnbq1bnr/1pp1kpp1/p3p2p/3p4/7P/1PN3PB/P1PPPP2/R1BQK1NR b KQ - 1 8,34
rnbq1bn1/1pp2ppr/p3p2p/3pk3/3PN2P/1P3PPB/P1P1P3/R1BQK1NR b KQ - 0 11,-100000
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,-36
rnbqkbnr/p1pppppp/8/1p6/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,104
