4,-5,7,0,-2,-1,0,-1,15,-6,4,6,-7,-3,-34,-5,2,3,27,0,9,4,10,-5,18,-5,-7,16,-4,-2,-4,4,9,-1,4,-7,0,1,-5,7,6,-5,-4,6,5,-6,1,-8,6,5,-2,-3,6,-6,12,-1,8,-12,-2,7,3,-4,-7,-20
-3,1,3,-6,-8,-18,-1,4,-2,-18,5,-2,0,-10,-50,-7,-23,-7,-121,7,-4,29,-9,11,18,-5,-4,-59,-4,6,-1,-14,4,-17,-14,-1,-7,1,-20,-2,7,4,-5,-1,-2,5,4,-4,-4,-20,-33,-18,0,3,-14,-7,5,12,-24,-24,0,-6,-8,11
-2,2,2,1,7,18,4,2,-33,18,-2,-5,-6,15,32,-1,-8,1,-32,-8,-4,-3,2,-3,-41,22,-2,7,7,1,-5,2,-7,23,3,-2,-5,-2,7,-14,-30,4,6,3,-1,-6,-16,-7,-1,-65,-29,12,-5,-2,-6,-6,-19,24,-35,-3,-4,-6,8,15
-1,7,-7,-3,-7,17,5,0,-5,28,7,-11,4,13,14,8,-6,-5,1,0,-3,-22,-5,-12,-21,5,0,5,1,3,-2,13,-11,13,12,0,-4,-5,13,-9,-18,-2,5,-3,-1,4,-13,2,-5,7,3,13,-5,-8,-1,-4,-14,-7,8,-1,1,-3,0,-19
7,4,-2,2,1,-12,6,-5,21,-68,6,-1,-6,-12,-92,5,-5,-6,13,-1,-11,21,1,-11,-37,-6,-1,-26,1,7,-6,0,-4,-1,4,4,3,8,-16,1,-9,5,0,-6,0,-4,-8,-6,5,-2,-14,-5,-4,0,-20,1,-6,-8,7,-2,-5,7,6,-51
4,-1,-6,2,-1,13,-4,5,-44,30,4,-4,0,4,-7,3,-17,-5,13,-8,-6,12,7,4,-11,5,-6,10,3,-8,-7,8,-10,-3,0,0,7,0,-1,-4,-2,-6,-3,4,7,-4,-1,-4,1,8,5,-3,-8,5,-1,5,-5,-81,6,-6,6,-8,2,17
-3,3,2,-2,-7,5,-5,0,-30,10,-5,-3,0,3,13,5,9,4,11,0,0,10,-4,15,-5,8,1,-21,7,1,-8,1,-8,6,1,6,-3,5,5,-10,-6,0,-1,1,-7,-6,-10,1,-8,7,0,6,-3,-8,2,4,-6,-23,5,-18,2,-7,6,8
7,-7,4,-3,3,1,-6,8,9,-5,2,-2,-8,-6,-16,2,-1,1,8,-6,6,1,8,-1,9,-6,4,-7,8,-3,-1,-11,-19,-2,-3,2,4,8,-3,-22,-45,-2,4,-1,-3,7,-2,-6,1,-10,-2,-3,-8,-8,-21,3,-18,-26,-9,-15,-5,5,3,-15
-3,-5,-8,8,-3,12,-7,-5,6,8,6,-4,2,4,2,8,0,4,25,-5,-12,-12,1,-5,-27,5,7,-6,1,5,-4,18,-1,5,1,8,-6,2,2,-8,-15,-4,-1,6,1,3,-7,1,0,0,-4,3,1,-5,-2,6,-3,6,-8,0,-4,8,4,-20
3,-4,1,-8,3,-3,-3,-4,-6,-8,-5,3,4,5,-3,3,-4,-1,-19,-4,-14,-10,12,-15,-2,1,-2,-14,2,6,3,-5,-7,-4,-2,0,7,-7,3,-1,51,0,-7,8,0,2,-6,-6,2,-21,-27,-1,-6,-5,-9,-2,-6,-14,-13,3,-2,3,8,-12
