-3,3,-2,5,13,2,0,-19,-6,-2,-8,-13,4,-8,7,-6,14,-2,5,-7,-7,7,-3,5,3,-8,-8,-19,19,-42,5,7,-3,-5,7,-4,2,-2,7,-4,-17,1,-4,7,-12,-2,2,-36,5,-16,-7,-9,-6,-3,5,-6,-16,7,2,-19,-5,-7,-5,12
-1,3,4,7,-64,-60,-2,-3,2,6,6,1,2,0,1,-3,-23,-68,-5,-10,8,-1,7,1,-5,-16,-7,-3,-29,17,-1,-7,3,-3,5,6,8,-4,5,-4,-40,-5,-2,0,-124,-12,2,-20,-15,-5,2,-2,4,-3,-1,-5,-56,-7,-8,-16,-7,8,1,-26
5,1,3,1,-71,-33,-25,-127,1,2,2,0,-6,-6,2,4,17,-5,-6,9,-5,6,-3,0,-2,2,1,18,-24,-61,8,6,-4,6,-3,-1,-5,-26,7,-3,-86,7,-1,-3,-64,8,23,6,10,3,2,-29,6,-7,6,3,-52,-7,1,-46,-125,-29,1,14
2,3,-3,-1,-35,-18,25,-6,-1,-1,-4,-5,0,-2,-4,2,-7,6,-2,-10,-1,5,7,0,-5,2,-2,-16,-3,-23,7,5,1,2,-3,7,-4,-22,7,-5,-15,-2,3,8,-5,-4,4,-10,-2,-20,-5,6,-1,-2,2,8,-8,4,3,-7,-5,-16,-6,17
2,0,-13,-4,-4,-22,-53,24,0,-4,-6,-3,2,6,5,6,-127,-4,-5,17,-3,2,-1,1,1,20,4,-20,-73,-19,-6,3,-6,8,-2,6,6,-2,-7,3,-54,-5,-7,-5,-46,-44,34,-15,-54,-7,-1,-9,1,-2,5,3,-72,-7,-1,-11,-10,-6,3,-27
7,6,6,4,-2,-8,-15,4,3,5,3,5,-6,-7,0,-8,12,-10,-4,8,-3,2,3,7,-2,8,-7,-8,8,32,8,-7,5,-3,6,0,7,-8,-4,3,-13,4,-4,7,-24,-26,5,-6,-21,3,-1,6,0,7,5,0,-32,5,7,2,8,9,8,-11
5,0,11,1,46,-53,24,11,-7,0,-4,16,-2,7,3,5,3,-12,7,12,-2,-8,0,-3,8,-1,0,-18,7,-22,7,-5,3,-6,8,-1,5,23,3,3,-17,4,-6,8,-11,-41,-1,-20,-39,0,-5,-13,0,2,6,-4,-48,2,-4,-8,-15,11,3,-36
-2,4,33,2,7,-75,-9,11,3,4,-6,11,6,7,-7,4,10,-24,-3,1,5,4,0,-8,-6,-3,-8,-22,6,-79,-6,-7,0,-5,-2,7,0,-9,8,5,-26,2,-1,4,-23,-37,-3,-23,-37,5,8,-13,1,-7,-2,0,-13,5,-3,-22,-27,16,-7,-18
-3,-5,-4,1,-2,-8,-8,-7,6,-2,-6,-3,7,4,-4,-7,-11,10,-1,-5,3,-4,-5,2,2,-9,-2,-10,1,-22,3,3,-7,-7,-7,-7,-4,-14,8,6,10,-2,1,0,9,8,-3,-6,7,-18,6,-2,1,-6,6,7,3,3,-7,31,-11,-10,-5,6
6,-7,-1,2,-9,-1,-1,2,3,0,4,1,1,-3,0,-5,-30,4,-8,1,1,-4,7,-3,-6,3,8,-3,-5,39,-1,4,-2,-5,-4,0,-7,-32,2,3,-19,0,6,-4,-23,-34,6,-2,-14,3,7,12,-3,-6,-6,1,-38,-6,-8,5,16,1,-2,-28
-8,-7,12,5,-11,-21,30,-2,4,2,-3,5,2,-6,-2,-5,-8,3,4,-2,7,-7,5,-1,3,-30,0,-11,3,16,1,4,-6,-3,-4,8,-4,-39,-7,-3,-27,-4,5,-8,-80,-59,-1,-42,-59,13,-7,-21,-2,-3,5,-3,-86,3,-2,-13,-15,15,1,11
-6,2,-1,1,-9,-6,-10,7,0,-7,6,12,-6,-7,7,-2,-21,-10,-2,5,5,4,-3,3,0,6,-7,10,-31,11,3,-2,6,6,-1,-3,-7,-3,4,4,-9,-1,2,-3,-12,-10,-3,10,-5,16,-1,7,-5,-3,-2,-5,-85,-4,8,3,13,1,3,-6
2,-5,-7,2,-1,5,-12,-4,0,-4,-3,-4,3,5,-7,-7,-13,-11,-3,-5,5,1,-1,-2,-6,-3,-8,10,-11,-14,-4,0,-3,1,3,6,5,-15,4,-4,3,3,-7,-3,3,25,-9,20,23,0,8,3,-1,-1,6,-2,-61,0,-3,-7,2,-11,-8,-1
-1,-6,8,6,-20,-8,7,-9,6,6,-14,25,-1,-2,2,0,16,-9,-3,0,-7,4,1,-3,1,-13,3,-46,-38,-19,6,7,-6,0,0,6,-6,-19,-3,3,-120,6,-7,3,-111,-9,-3,-23,-27,3,-3,11,0,7,-7,4,-40,0,-6,-30,-21,-3,9,-72
-2,7,0,-3,-24,40,6,-6,-6,0,2,7,-4,-5,-3,-4,-8,1,-4,-7,-1,-6,-1,8,-4,5,-4,0,-9,16,0,6,4,-6,7,3,-7,9,-4,-3,-7,-3,1,2,-17,-24,-7,-24,-17,-11,0,-13,0,-4,-2,-4,-13,-7,4,-3,-18,8,-3,-32
1,2,-11,-3,-4,-24,-38,26,-2,8,-4,0,-8,4,0,6,-101,1,-4,18,7,-6,-1,-3,-1,19,-4,-22,-57,-11,-5,-7,6,3,3,-6,-1,-3,-2,6,-48,-1,-3,-8,-42,-47,36,-19,-55,-4,-2,-9,-2,3,-2,-5,-31,4,-7,-9,-12,0,6,-19
1,0,0,-5,-48,-9,-23,-11,-1,-2,-5,-5,-5,-7,1,8,-36,7,0,-5,-5,3,0,-2,-7,13,1,-16,-33,-3,-6,2,-6,-7,4,-8,-4,3,-3,8,1,-5,3,0,11,15,-6,-9,9,-4,7,0,2,-7,1,3,19,-3,-7,0,-29,-46,9,11
-7,-5,-4,7,17,14,-32,-19,7,3,-26,-14,-4,2,0,5,31,-44,-3,-12,2,-3,4,-8,-2,-17,-4,-22,-6,-31,-7,-2,0,-4,-2,8,-3,-4,8,7,21,-6,7,3,21,25,-8,-17,22,-12,-7,-25,0,-3,-6,-1,16,0,-6,-17,-8,3,-6,13
